name,category,subCategory,brand,specifications,mainImageUrl,secondaryImageUrls,technicalSheetFileName,technicalSheetUrl,manuals
Apilador ELECTRIC 20-45,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
2000 Kg
Altura máxima de carga:  :  
4500 mm
Comando operativo:   
Mástil
Tracción:   
--
Caja de cambio:   
--
Protección:   
--
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
80/210 mm/s
Ángulo máximo de subida:   
6%
Ángulo de inclinación de torre:   
--
Velocidad de trabajo (baja):   
4 Km/h
Velocidad de traslado (alta):   
4.2 Km/h
Peso Operativo:   
--
Largo:   
2022 mm
Largo uña elevadora:   
1150 mm
Ancho:   
795 mm
Alto:   
2100 mm
Distancia entre ejes:   
1350 mm
Trocha:   
510 mm
Mínima distancia al piso:   
26 mm
Distancia a centro de carga:   
600 mm
Radio de giro:   
1550 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
80x70 mm
Rodado - Trasero:  
230x70 mm
Motor de accionamiento, clasificación de 60 minutos:  
1.5 kW
Potencia del motor de elevación:  
3.0 kW
Voltaje de la batería / Capacidad nominal:  
24V / 210Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1Se_7Oj1h9kU4L_Jnv3J1NtaYMr4lUyfw/view?usp=drive_link,.,,https://drive.google.com/file/d/1GSFX-PYj_jEJAM-JNzQ3Un8JAp-BcKuk/view?usp=drive_link,https://drive.google.com/file/d/1kmVLFuKm438BV7gR9mw7CHK263XFusbd/view?usp=drive_link
Autoelevador ELECTRIC E15-30,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
1500 Kg
Altura máxima de carga:  :  
3000 mm
Comando operativo:   
Palancas
Tracción:   
2WD
Caja de cambio:   
Posicionador eléctrico
Protección:   
Jaula de seguridad
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
135 mm/s
Ángulo máximo de subida:   
10%
Ángulo de inclinación de torre:   
2º / 5º
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
7.2 Km/h
Peso Operativo:   
--
Largo:   
2465 mm
Largo uña elevadora:   
950 mm
Ancho:   
917 mm
Alto:   
1980 mm
Distancia entre ejes:   
1090 mm
Trocha:   
783 mm
Mínima distancia al piso:   
90 mm
Distancia a centro de carga:   
500 mm
Radio de giro:   
1348 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
305x127 2^
Rodado - Trasero:  
250x127 1^
Motor de accionamiento, clasificación de 60 minutos:  
24 v / 1.7 Kw
Potencia del motor de elevación:  
24 v / 4.5 Kw
Voltaje de la batería / Capacidad nominal:  
24 v / 400 Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1jzdb5xr1okX1F6xEe41XMfU-5Guno-wu/view?usp=drive_link,.,,https://drive.google.com/file/d/1RzZ4WA2KPO3taLkfamWd5MpPATbyg1Ba/view?usp=drive_link,https://drive.google.com/file/d/1Y43Zq7uIFobUmi9wrMzJLjJ0n61lI0pv/view?usp=drive_link
Autoelevador ELECTRIC E15-45,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
1500 Kg
Altura máxima de carga:  :  
4500 mm
Comando operativo:   
Palancas
Tracción:   
2WD
Caja de cambio:   
Posicionador eléctrico
Protección:   
Jaula de seguridad
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
215 mm/s
Ángulo máximo de subida:   
10%
Ángulo de inclinación de torre:   
2º / 5º
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
7.2 Km/h
Peso Operativo:   
--
Largo:   
2465 mm
Largo uña elevadora:   
950 mm
Ancho:   
917 mm
Alto:   
1980 mm
Distancia entre ejes:   
1090 mm
Trocha:   
783 mm
Mínima distancia al piso:   
90 mm
Distancia a centro de carga:   
500 mm
Radio de giro:   
1348 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
305x127 2^
Rodado - Trasero:  
250x127 1^
Motor de accionamiento, clasificación de 60 minutos:  
24 v / 1.7 Kw
Potencia del motor de elevación:  
24 v / 4.5 Kw
Voltaje de la batería / Capacidad nominal:  
24 v / 400 Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1TbhHiqq1vTaBLNzmYTL747tgDmHm_aKm/view?usp=drive_link,.,,https://drive.google.com/file/d/10bVaTEnJJeCuwsCk7FTMDHoGj_zx_a2A/view?usp=drive_link,https://drive.google.com/file/d/1wm6Cio66H-of15MzmPaFuvNMtvUdjVwh/view?usp=drive_link
Autoelevador ELECTRIC E18-45,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
1800 Kg
Altura máxima de carga:  :  
4500 mm
Comando operativo:   
Palancas
Tracción:   
2WD
Caja de cambio:   
Posicionador eléctrico
Protección:   
Jaula de seguridad
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
350 mm/s
Ángulo máximo de subida:   
20%
Ángulo de inclinación de torre:   
6º / 10º
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
15 Km/h
Peso Operativo:   
--
Largo:   
3000 mm
Largo uña elevadora:   
920 mm
Ancho:   
1090 mm
Alto:   
2150 mm
Distancia entre ejes:   
920 mm
Trocha:   
920 mm
Mínima distancia al piso:   
110 mm
Distancia a centro de carga:   
500 mm
Radio de giro:   
2080 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
6.00-9 16PR
Rodado - Trasero:  
16x6-8 10PR
Motor de accionamiento, clasificación de 60 minutos:  
8.2 Kw
Potencia del motor de elevación:  
10.6 Kw
Voltaje de la batería / Capacidad nominal:  
48 v / 420 Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1NH--EcPzS5lNC7FdAh7t3_YuySARH2ck/view?usp=drive_link,.,,https://drive.google.com/file/d/16zeHwwFnwwgvoG_bEToVDEtA-hTPtqnK/view?usp=drive_link,https://drive.google.com/file/d/1J_XfOv2p1RBXanOWTIyuIcsFSHF0KxlT/view?usp=drive_link
Autoelevador ELECTRIC E25-45,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
2500 Kg
Altura máxima de carga:  :  
4500 mm
Comando operativo:   
Palancas
Tracción:   
2WD
Caja de cambio:   
Posicionador eléctrico
Protección:   
Jaula de seguridad
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
0.29 mm/s
Ángulo máximo de subida:   
15%
Ángulo de inclinación de torre:   
6º / 10º
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
12 Km/h
Peso Operativo:   
3720 Kg
Largo:   
3780 mm
Largo uña elevadora:   
1070 mm
Ancho:   
1230 mm
Alto:   
2160 mm
Distancia entre ejes:   
1750 mm
Trocha:   
1010/980 mm
Mínima distancia al piso:   
150 mm
Distancia a centro de carga:   
500 mm
Radio de giro:   
2500 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
28x9-15 14PR
Rodado - Trasero:  
6.50-10 10PR
Motor de accionamiento, clasificación de 60 minutos:  
10 Kw
Potencia del motor de elevación:  
12 Kw
Voltaje de la batería / Capacidad nominal:  
80 v / 280 Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1XG58-XT1gIaj0NZImeD_U6kHjCpO-J_R/view?usp=drive_link,,,https://drive.google.com/file/d/1ooloo5kw2T8lYTZR9Q_a7df8k-Jv2OI3/view?usp=drive_link,https://drive.google.com/file/d/1Bj62dWWQELBthgcodlVVEOPyOjybjlTI/view?usp=drive_link
Autoelevador ELECTRIC E30-45,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
3000 Kg
Altura máxima de carga:  :  
4500 mm
Comando operativo:   
Palancas
Tracción:   
2WD
Caja de cambio:   
Posicionador eléctrico
Protección:   
Jaula de seguridad
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
290 mm/s
Ángulo máximo de subida:   
15%
Ángulo de inclinación de torre:   
6º / 10º
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
12 Km/h
Peso Operativo:   
4220 Kg
Largo:   
3780 mm
Largo uña elevadora:   
1070 mm
Ancho:   
1230 mm
Alto:   
2160 mm
Distancia entre ejes:   
1750 mm
Trocha:   
1010/980 mm
Mínima distancia al piso:   
150 mm
Distancia a centro de carga:   
500 mm
Radio de giro:   
2500 mm
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
28x9-15 14PR
Rodado - Trasero:  
6.50-10 10PR
Motor de accionamiento, clasificación de 60 minutos:  
10 Kw
Potencia del motor de elevación:  
12 Kw
Voltaje de la batería / Capacidad nominal:  
80 v / 280 Ah
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1XG58-XT1gIaj0NZImeD_U6kHjCpO-J_R/view?usp=drive_link,.,,https://drive.google.com/file/d/1FBnSHNnOhrwEsqKZyCpk95sDqXCxM143/view?usp=drive_link,https://drive.google.com/file/d/1eGe6EcZlsQBwjwjFaZrLOhWe90WUkQ3z/view?usp=drive_link
Transpalet MECHANIC 20-200,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
2000 Kg
Altura máxima de carga:  :  
200 mm
Comando operativo:   
Mástil
Tracción:   
--
Caja de cambio:   
--
Protección:   
--
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
--
Ángulo máximo de subida:   
--
Ángulo de inclinación de torre:   
--
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
--
Peso Operativo:   
--
Largo:   
--
Largo uña elevadora:   
1150 mm
Ancho:   
--
Alto:   
--
Distancia entre ejes:   
--
Trocha:   
--
Mínima distancia al piso:   
85 mm
Distancia a centro de carga:   
--
Radio de giro:   
--
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
80 mm (x4)
Rodado - Trasero:  
180 mm (x2)
Motor de accionamiento, clasificación de 60 minutos:  
--
Potencia del motor de elevación:  
--
Voltaje de la batería / Capacidad nominal:  
--
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1rTevX5G8HNpnba-aVfRB-WR-VXuwA7ZJ/view?usp=drive_link,https://drive.google.com/file/d/1rbWLgZO86QJrlFrC0BA1ccCUffUcfQEn/view?usp=drive_link; https://drive.google.com/file/d/1XQCnMExliy__-F0B_GAPBng2TtWNEqcr/view?usp=drive_link; https://drive.google.com/file/d/1j1BYi_tBIHqYGGpl_TgcpcqMo7WsdisK/view?usp=drive_link  ,,https://drive.google.com/file/d/1sVX6MYTMaBfi9L9W45a9zk1o0w9W0Qyi/view?usp=drive_link,https://drive.google.com/file/d/1hfVzSE1_D9uchZFk5Sthf1eXDWAnfNh7/view?usp=drive_link
Transpalet MECHANIC 25-200,Vial y Agro,Linea electrica,Michigan,"Capacidad de carga:  :  
2500 Kg
Altura máxima de carga:  :  
200 mm
Comando operativo:   
Mástil
Tracción:   
--
Caja de cambio:   
--
Protección:   
--
Calefacción/Aire acondicionado:   
No/No
Vel. elevación de carga:   
--
Ángulo máximo de subida:   
--
Ángulo de inclinación de torre:   
--
Velocidad de trabajo (baja):   
--
Velocidad de traslado (alta):   
--
Peso Operativo:   
--
Largo:   
--
Largo uña elevadora:   
1150 mm
Ancho:   
--
Alto:   
--
Distancia entre ejes:   
--
Trocha:   
--
Mínima distancia al piso:   
85 mm
Distancia a centro de carga:   
--
Radio de giro:   
--
Motor - Marca:  
--
Motor - Potencia:  
--
Rodado - Frontal:  
80 mm (x4)
Rodado - Trasero:  
180 mm (x2)
Motor de accionamiento, clasificación de 60 minutos:  
--
Potencia del motor de elevación:  
--
Voltaje de la batería / Capacidad nominal:  
--
Tiempo de duración batería:  
--
Tiempo de carga batería:  
--",https://drive.google.com/file/d/1rTevX5G8HNpnba-aVfRB-WR-VXuwA7ZJ/view?usp=drive_link,.,,https://drive.google.com/file/d/1jZ6Cs7pgowTFF1FsbvItxp8U_rjCZyck/view?usp=drive_link,https://drive.google.com/file/d/1R1lqUO5kzhTHfUU9VkNvGEUDTwA_0aTL/view?usp=drive_link
,,,,,,,,,
Dumper,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
1600 kg
Capacidad de balde:    
0,80 m³
Altura máxima de carga:    
1600 mm
Altura máxima de descarga:    
800 mm
Altura máxima a perno:    
--
Comando operativo:    
Joystick
Tracción:    
4WD
Caja de cambio:    
Powershift
Presión del sistema hidráulico:    
16 Mpa
Sistema de frenos:    
Disco
Cabina:    
Rops
Calefacción/Aire acondicionado:    
No / No
Vel. elevación de carga:    
3,5 s
Ángulo máximo de subida:    
30º
Ángulo de articulación:    
35º
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
18 Km/h
Peso Operativo:    
3160 Kg
Largo:    
4540 mm
Ancho:    
1720 mm
Alto:    
2610 mm
Distancia entre ejes:    
2480 mm
Trocha:    
1460 mm
Mínima distancia al piso:    
240 mm
Radio de giro:    
--
Motor Marca:    
Hanomag
Motor Potencia:    
32 Kw / 42 Hp
Motor Torque Máximo:    
156 Nm
Motor Cilindrada:    
2,67 L
Rodado Frontal:    
12-16.5 (10 PR)
Rodado Trasero:    
12-16.5 (10 PR)
Sistema eléctrico - Voltaje:    
12 volts",https://drive.google.com/file/d/124P3cFY_bGTQO3drLQWgso0oEtagHGQn/view?usp=drive_link,.,,https://drive.google.com/file/d/1C86rliFRIDrfWtnXXnu4M-79nSN8juZ4/view?usp=drive_link,https://drive.google.com/file/d/1x0y13ZEBWuaakGLTK02qiEC-M5xBr11t/view?usp=drive_link
Pala Frontal R45C II,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
1600 Kg
Capacidad de balde:    
1 m³
Altura máxima de carga:    
4380 mm
Altura máxima de descarga:    
3200 mm
Altura máxima a perno:    
3850 mm
Comando operativo:    
Joystick mecánico
Tracción:    
4WD
Caja de cambio:    
Powershift 4F + 4R
Presión del sistema hidráulico:    
16 Mpa
Sistema de frenos:    
Disco - Aire servo/asistido
Cabina:    
Sí
Calefacción/Aire acondicionado:    
--
Vel. elevación de carga:    
5,5 s
Ángulo máximo de subida:    
--
Ángulo de articulación:    
--
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
--
Peso Operativo:    
4850 Kg
Largo:    
5650 mm
Ancho:    
2000 mm
Alto:    
2660 mm
Distancia entre ejes:    
2300 mm
Trocha:    
1550 mm
Mínima distancia al piso:    
340 mm
Radio de giro:    
--
Motor Marca:    
Xinchai
Motor Potencia:    
40 kw / 54 hp
Motor Torque Máximo:    
193 Nm
Motor Cilindrada:    
--
Rodado Frontal:    
16/70-20 16PR
Rodado Trasero:    
16/70-20 16PR
Sistema eléctrico - Voltaje:    
24 V",https://drive.google.com/file/d/1_O4V0p_DLAH_V4cnIt6gAjW9WgATdQ3x/view?usp=drive_link,https://drive.google.com/file/d/1boAYZpocqt0J3bUVCOCLfNneACI1Z9Op/view?usp=drive_link; https://drive.google.com/file/d/1xRUt_1qslV9pYUJdaOU0CTijZtsgLB8Z/view?usp=drive_link; https://drive.google.com/file/d/156WH2zPnlNBurBftFigWxzS0ZHazmRbD/view?usp=drive_link; https://drive.google.com/file/d/12dN5ct1QsizZ6guC7K32IlO7yh4_OzJi/view?usp=drive_link,,https://drive.google.com/file/d/1Qq8Z8N2owaxyYkOmAHFXqM7K9PLDdOzY/view?usp=drive_link,https://drive.google.com/file/d/1YLriS49IFNY8HtciWe04BFQtYmB0uuAB/view?usp=drive_link
Pala Forrajera M45HD II,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
1.600 Kg
Capacidad de balde:    
1,5 m³
Altura máxima de carga:    
4380 mm
Altura máxima de descarga:    
2980 mm
Altura máxima a perno:    
3850 mm
Comando operativo:    
Joystick hidráulico
Tracción:    
4WD
Caja de cambio:    
Powershift Velocidades: 4 Adelante + 4 Reversa
Presión del sistema hidráulico:    
16 Mpa
Sistema de frenos:    
Aire servo-asistido
Cabina:    
Sí
Calefacción/Aire acondicionado:    
Si / Si
Vel. elevación de carga:    
7 s
Ángulo máximo de subida:    
30°
Ángulo de articulación:    
35º
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
35 Km/h
Peso Operativo:    
5000 Kg
Largo:    
6100 mm
Ancho:    
1930 mm
Alto:    
2780 mm
Distancia entre ejes:    
2300 mm
Trocha:    
1150 mm
Mínima distancia al piso:    
340 mm
Radio de giro:    
7100 mm
Motor Marca:    
Xinchai
Motor Potencia:    
40 kw / 54 hp
Motor Torque Máximo:    
193 Nm
Motor Cilindrada:    
3,16 L
Rodado Frontal:    
16/70-20
Rodado Trasero:    
16/70-20
Sistema eléctrico - Voltaje:    
12 v",https://drive.google.com/file/d/1LWPaOIvDz9yGkRlBSXEgKidlTYqiYafR/view?usp=drive_link,https://drive.google.com/file/d/1bNRhNC9mYMkSlqm9bV6obC9DLBekT9R3/view?usp=drive_link; https://drive.google.com/file/d/11m-XlADxUuluI-bayEYGVT0r9w_AKLLZ/view?usp=drive_link,,https://drive.google.com/file/d/1b46jHsw-WbSlOHAtag8WOIW3Hym-RL6h/view?usp=drive_link,.
Pala Frontal M47HD,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
1600 Kg
Capacidad de balde:    
1,25 m³ (Aprox.)
Altura máxima de carga:    
4380 mm
Altura máxima de descarga:    
3300 mm
Altura máxima a perno:    
3930 mm
Comando operativo:    
Joystick mecánico
Tracción:    
4WD
Caja de cambio:    
Powershift 2F + 2R
Presión del sistema hidráulico:    
16 Mpa
Sistema de frenos:    
Disco - Aire servo/asistido
Cabina:    
Sí
Calefacción/Aire acondicionado:    
--
Vel. elevación de carga:    
5 s
Ángulo máximo de subida:    
--
Ángulo de articulación:    
35º
Velocidad de trabajo (baja):    
16 Km/h
Velocidad de traslado (alta):    
16 Km/h
Peso Operativo:    
4450 Kg
Largo:    
5820 mm
Ancho:    
1890 mm
Alto:    
2810 mm
Distancia entre ejes:    
2200 mm
Trocha:    
1550 mm
Mínima distancia al piso:    
243 mm
Radio de giro:    
--
Motor Marca:    
Yun nei
Motor Potencia:    
37 kw / 50 hp
Motor Torque Máximo:    
245 Nm
Motor Cilindrada:    
--
Rodado Frontal:    
16/60-20
Rodado Trasero:    
16/60-20
Sistema eléctrico - Voltaje:    
24 V",https://drive.google.com/file/d/1mE1scDLWEFwr76C67tf9Kzj6yp7ZzW9x/view?usp=drive_link,.,,https://drive.google.com/file/d/1-r_xX4nLXhZWLrExiLNV8LFR7rcjm2HU/view?usp=drive_link,.
Pala Frontal M50HD,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
2.500 Kg
Capacidad de balde:    
1 m³ (Aprox.)
Altura máxima de carga:    
4550 mm
Altura máxima de descarga:    
3300 mm
Altura máxima a perno:    
4020 mm
Comando operativo:    
Joystick
Tracción:    
4WD
Caja de cambio:    
Powershift
Presión del sistema hidráulico:    
16 MPa
Sistema de frenos:    
Caliper - Disco
Cabina:    
Sí
Calefacción/Aire acondicionado:    
Si / Si
Vel. elevación de carga:    
4 s
Ángulo máximo de subida:    
--
Ángulo de articulación:    
35º
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
20 Km/h
Peso Operativo:    
5.000 Kg
Largo:    
5925 mm
Ancho:    
2130 mm
Alto:    
2950 mm
Distancia entre ejes:    
2500 mm
Trocha:    
1680 mm
Mínima distancia al piso:    
330 mm
Radio de giro:    
5375 mm
Motor Marca:    
Kunming YUNNEI
Motor Potencia:    
60 Kw / 80 Hp
Motor Torque Máximo:    
300 Nm
Motor Cilindrada:    
--
Rodado Frontal:    
16/70-20
Rodado Trasero:    
16/70-20
Sistema eléctrico - Voltaje:    
24 V",https://drive.google.com/file/d/1w5BczXcu1aqPmaWPfr7iSf3KLuFT72ie/view?usp=drive_link,.,,https://drive.google.com/file/d/14Ol3zo7AGyC9jxdaQbxPL4S8O0q8Qho3/view?usp=drive_link,https://drive.google.com/file/d/1OlEJU5gkJQine36YfEO5ctLdZLOc8rz_/view?usp=drive_link
Pala Forrajera M55HD,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Compact
Capacidad de carga:    
2000kg
Capacidad de balde:    
1.2 m³ (Aprox.)
Altura máxima de carga:    
4020 mm
Altura máxima de descarga:    
3200 mm
Altura máxima a perno:    
3980 mm
Comando operativo:    
Joystick Hidráulico
Tracción:    
4WD
Caja de cambio:    
Powershift
Presión del sistema hidráulico:    
16 MPa
Sistema de frenos:    
Aire
Cabina:    
Sí
Calefacción/Aire acondicionado:    
Si / Si
Vel. elevación de carga:    
6 s
Ángulo máximo de subida:    
--
Ángulo de articulación:    
32±3°
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
20 Km/h
Peso Operativo:    
6270kg
Largo:    
6350 mm
Ancho:    
2200 mm
Alto:    
2960 mm
Distancia entre ejes:    
2750 mm
Trocha:    
1730 mm
Mínima distancia al piso:    
330 mm
Radio de giro:    
---
Motor Marca:    
Kunming YUNNEI
Motor Potencia:    
75kW / 100 Hp
Motor Torque Máximo:    
414N·m/1800-1600rpm
Motor Cilindrada:    
---
Rodado Frontal:    
16/70-24
Rodado Trasero:    
16/70-24
Sistema eléctrico - Voltaje:    
24 V",https://drive.google.com/file/d/1hkYq4JIP-lnl9o9kRx6GF1k6aaeZmNg3/view?usp=drive_link,.,,https://drive.google.com/file/d/1sk_d05Da7kIDFklKnlaSNbJC_pv5ksmt/view?usp=drive_link,https://drive.google.com/file/d/1PwIH4S95phq63kiv2vlCxYdEpk7Vz2Zg/view?usp=drive_link
Pala Frontal M75HD II,Vial y Agro,Pala Cargadora,Michigan,"Línea:    
Heavy Duty
Capacidad de carga:    
3000 Kg
Capacidad de balde:    
2 m³ (Aprox.)
Altura máxima de carga:    
4737 mm
Altura máxima de descarga:    
2806 mm
Altura máxima a perno:    
3710 mm
Comando operativo:    
Joystick Hidráulico
Tracción:    
4WD
Caja de cambio:    
Powershift
Presión del sistema hidráulico:    
16 Mpa
Sistema de frenos:    
Caliper - Disco
Cabina:    
Sí
Calefacción/Aire acondicionado:    
Si / Si
Vel. elevación de carga:    
5,5 s
Ángulo máximo de subida:    
35º
Ángulo de articulación:    
35º
Velocidad de trabajo (baja):    
--
Velocidad de traslado (alta):    
32 Km/h
Peso Operativo:    
10.500 Kg
Largo:    
7520 mm
Ancho:    
2500 mm
Alto:    
3180 mm
Distancia entre ejes:    
2850 mm
Trocha:    
1850 mm
Mínima distancia al piso:    
345 mm
Radio de giro:    
5680 mm
Motor Marca:    
Weichai
Motor Potencia:    
92 Kw / 125 Hp
Motor Torque Máximo:    
500 Nm
Motor Cilindrada:    
6.75 L
Rodado Frontal:    
17.5-25 L3 12 PR
Rodado Trasero:    
17.5-25 L3 12 PR
Sistema eléctrico - Voltaje:    
24 V",https://drive.google.com/file/d/1EHXINba1VVFHUPymeyt5hmogpbIcsDxp/view?usp=drive_link,https://drive.google.com/file/d/19D-UBjkbcdFGbbDDyo9QaZoEY1dY-YCy/view?usp=drive_link; https://drive.google.com/file/d/1bk9aiH_xP_q0ghY_LFYluuX1mDDNZ32z/view?usp=drive_link,,https://drive.google.com/file/d/16VvVe9tgET6eWjbCBCxRRXjGCfxkNwZu/view?usp=drive_link,https://drive.google.com/file/d/1X9nANp3rkkwK16xXa6NpahuMW7TWLzma/view?usp=drive_link
